tampered,tampered_path,category,ground_truth,ground_truth_path,host,splice_source
Sp_D_CNN_R_art0027_art0066_0100.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_CNN_R_art0027_art0066_0100.jpg,splicing,Sp_D_CNN_R_art0027_art0066_0100_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_CNN_R_art0027_art0066_0100_gt.png,Au_art_0027.jpg,Au_art_0066.jpg
Sp_D_NRN_A_cha0018_cha0019_0509.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NRN_A_cha0018_cha0019_0509.jpg,splicing,Sp_D_NRN_A_cha0018_cha0019_0509_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NRN_A_cha0018_cha0019_0509_gt.png,Au_cha_0018.jpg,Au_cha_0019.jpg
Sp_D_CRN_A_pla0006_pla0009_0391.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_CRN_A_pla0006_pla0009_0391.jpg,splicing,Sp_D_CRN_A_pla0006_pla0009_0391_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_CRN_A_pla0006_pla0009_0391_gt.png,Au_pla_0006.jpg,Au_pla_0009.jpg
Sp_D_CRN_A_nat0096_art0028_0390.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_CRN_A_nat0096_art0028_0390.jpg,splicing,Sp_D_CRN_A_nat0096_art0028_0390_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_CRN_A_nat0096_art0028_0390_gt.png,Au_nat_0096.jpg,Au_art_0028.jpg
Sp_D_NND_A_cha0090_cha0082_0187.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NND_A_cha0090_cha0082_0187.jpg,splicing,Sp_D_NND_A_cha0090_cha0082_0187_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NND_A_cha0090_cha0082_0187_gt.png,Au_cha_0090.jpg,Au_cha_0082.jpg
Sp_D_NNN_A_sec0068_sec0055_0118.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NNN_A_sec0068_sec0055_0118.jpg,splicing,Sp_D_NNN_A_sec0068_sec0055_0118_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NNN_A_sec0068_sec0055_0118_gt.png,Au_sec_0068.jpg,Au_sec_0055.jpg
Sp_D_NNN_A_txt0097_txt0026_0168.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NNN_A_txt0097_txt0026_0168.jpg,splicing,Sp_D_NNN_A_txt0097_txt0026_0168_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NNN_A_txt0097_txt0026_0168_gt.png,Au_txt_0097.jpg,Au_txt_0026.jpg
Sp_D_NNN_A_cha0006_cha0003_0303.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NNN_A_cha0006_cha0003_0303.jpg,splicing,Sp_D_NNN_A_cha0006_cha0003_0303_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NNN_A_cha0006_cha0003_0303_gt.png,Au_cha_0006.jpg,Au_cha_0003.jpg
Sp_D_CRN_A_arc0023_arc0003_0376.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_CRN_A_arc0023_arc0003_0376.jpg,splicing,Sp_D_CRN_A_arc0023_arc0003_0376_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_CRN_A_arc0023_arc0003_0376_gt.png,Au_arc_0023.jpg,Au_arc_0003.jpg
Sp_D_CNN_C_ani0068_ani0045_0099.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_CNN_C_ani0068_ani0045_0099.jpg,splicing,Sp_D_CNN_C_ani0068_ani0045_0099_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_CNN_C_ani0068_ani0045_0099_gt.png,Au_ani_0068.jpg,Au_ani_0045.jpg
Sp_D_NNN_R_arc0041_arc0040_0171.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NNN_R_arc0041_arc0040_0171.jpg,splicing,Sp_D_NNN_R_arc0041_arc0040_0171_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NNN_R_arc0041_arc0040_0171_gt.png,Au_arc_0041.jpg,Au_arc_0040.jpg
Sp_D_CNN_R_art0017_art0090_0277.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_CNN_R_art0017_art0090_0277.jpg,splicing,Sp_D_CNN_R_art0017_art0090_0277_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_CNN_R_art0017_art0090_0277_gt.png,Au_art_0017.jpg,Au_art_0090.jpg
Sp_D_NRN_A_art0079_nat0078_0479.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NRN_A_art0079_nat0078_0479.jpg,splicing,Sp_D_NRN_A_art0079_nat0078_0479_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NRN_A_art0079_nat0078_0479_gt.png,Au_art_0079.jpg,Au_nat_0078.jpg
Sp_D_NNN_A_sec0002_cha0001_0346.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NNN_A_sec0002_cha0001_0346.jpg,splicing,Sp_D_NNN_A_sec0002_cha0001_0346_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NNN_A_sec0002_cha0001_0346_gt.png,Au_sec_0002.jpg,Au_cha_0001.jpg
Sp_S_NNN_R_txt0082_txt0082_0082.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/CM/Sp_S_NNN_R_txt0082_txt0082_0082.jpg,copymove,Sp_S_NNN_R_txt0082_txt0082_0082_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/CM/Sp_S_NNN_R_txt0082_txt0082_0082_gt.png,Au_txt_0082.jpg,Au_txt_0082.jpg
Sp_S_NNN_R_arc0077_arc0077_0222.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/CM/Sp_S_NNN_R_arc0077_arc0077_0222.jpg,copymove,Sp_S_NNN_R_arc0077_arc0077_0222_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/CM/Sp_S_NNN_R_arc0077_arc0077_0222_gt.png,Au_arc_0077.jpg,Au_arc_0077.jpg
Sp_S_NNN_C_txt0033_txt0033_0033.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/CM/Sp_S_NNN_C_txt0033_txt0033_0033.jpg,copymove,Sp_S_NNN_C_txt0033_txt0033_0033_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/CM/Sp_S_NNN_C_txt0033_txt0033_0033_gt.png,Au_txt_0033.jpg,Au_txt_0033.jpg
Sp_S_NNN_T_txt0076_txt0076_0076.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/CM/Sp_S_NNN_T_txt0076_txt0076_0076.jpg,copymove,Sp_S_NNN_T_txt0076_txt0076_0076_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/CM/Sp_S_NNN_T_txt0076_txt0076_0076_gt.png,Au_txt_0076.jpg,Au_txt_0076.jpg
Sp_S_NNN_R_arc0023_arc0023_0057.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/CM/Sp_S_NNN_R_arc0023_arc0023_0057.jpg,copymove,Sp_S_NNN_R_arc0023_arc0023_0057_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/CM/Sp_S_NNN_R_arc0023_arc0023_0057_gt.png,Au_arc_0023.jpg,Au_arc_0023.jpg
Sp_S_NNN_T_txt0039_txt0039_0039.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/CM/Sp_S_NNN_T_txt0039_txt0039_0039.jpg,copymove,Sp_S_NNN_T_txt0039_txt0039_0039_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/CM/Sp_S_NNN_T_txt0039_txt0039_0039_gt.png,Au_txt_0039.jpg,Au_txt_0039.jpg
Sp_S_NNN_R_txt0041_txt0041_0041.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/CM/Sp_S_NNN_R_txt0041_txt0041_0041.jpg,copymove,Sp_S_NNN_R_txt0041_txt0041_0041_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/CM/Sp_S_NNN_R_txt0041_txt0041_0041_gt.png,Au_txt_0041.jpg,Au_txt_0041.jpg
Sp_S_NNN_C_txt0048_txt0048_0048.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/CM/Sp_S_NNN_C_txt0048_txt0048_0048.jpg,copymove,Sp_S_NNN_C_txt0048_txt0048_0048_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/CM/Sp_S_NNN_C_txt0048_txt0048_0048_gt.png,Au_txt_0048.jpg,Au_txt_0048.jpg
Sp_S_NNN_C_txt0007_txt0007_0007.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/CM/Sp_S_NNN_C_txt0007_txt0007_0007.jpg,copymove,Sp_S_NNN_C_txt0007_txt0007_0007_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/CM/Sp_S_NNN_C_txt0007_txt0007_0007_gt.png,Au_txt_0007.jpg,Au_txt_0007.jpg
Sp_S_NNN_R_txt0075_txt0075_0075.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/CM/Sp_S_NNN_R_txt0075_txt0075_0075.jpg,copymove,Sp_S_NNN_R_txt0075_txt0075_0075_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/CM/Sp_S_NNN_R_txt0075_txt0075_0075_gt.png,Au_txt_0075.jpg,Au_txt_0075.jpg
Sp_S_NNN_T_txt0042_txt0042_0042.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/CM/Sp_S_NNN_T_txt0042_txt0042_0042.jpg,copymove,Sp_S_NNN_T_txt0042_txt0042_0042_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/CM/Sp_S_NNN_T_txt0042_txt0042_0042_gt.png,Au_txt_0042.jpg,Au_txt_0042.jpg
Sp_S_NNN_A_pla0059_pla0059_0034.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/CM/Sp_S_NNN_A_pla0059_pla0059_0034.jpg,copymove,Sp_S_NNN_A_pla0059_pla0059_0034_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/CM/Sp_S_NNN_A_pla0059_pla0059_0034_gt.png,Au_pla_0059.jpg,Au_pla_0059.jpg
Sp_S_NNN_A_ani0042_ani0042_0010.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/CM/Sp_S_NNN_A_ani0042_ani0042_0010.jpg,copymove,Sp_S_NNN_A_ani0042_ani0042_0010_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/CM/Sp_S_NNN_A_ani0042_ani0042_0010_gt.png,Au_ani_0042.jpg,Au_ani_0042.jpg
Sp_S_NNN_T_txt0081_txt0081_0081.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/CM/Sp_S_NNN_T_txt0081_txt0081_0081.jpg,copymove,Sp_S_NNN_T_txt0081_txt0081_0081_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/CM/Sp_S_NNN_T_txt0081_txt0081_0081_gt.png,Au_txt_0081.jpg,Au_txt_0081.jpg
Sp_S_NNN_R_txt0052_txt0052_0052.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/CM/Sp_S_NNN_R_txt0052_txt0052_0052.jpg,copymove,Sp_S_NNN_R_txt0052_txt0052_0052_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/CM/Sp_S_NNN_R_txt0052_txt0052_0052_gt.png,Au_txt_0052.jpg,Au_txt_0052.jpg
Sp_S_NNN_T_txt0065_txt0065_0065.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/CM/Sp_S_NNN_T_txt0065_txt0065_0065.jpg,copymove,Sp_S_NNN_T_txt0065_txt0065_0065_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/CM/Sp_S_NNN_T_txt0065_txt0065_0065_gt.png,Au_txt_0065.jpg,Au_txt_0065.jpg
Sp_S_NNN_A_nat0021_nat0021_0031.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/CM/Sp_S_NNN_A_nat0021_nat0021_0031.jpg,copymove,Sp_S_NNN_A_nat0021_nat0021_0031_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/CM/Sp_S_NNN_A_nat0021_nat0021_0031_gt.png,Au_nat_0021.jpg,Au_nat_0021.jpg
Sp_S_NNN_C_txt0020_txt0020_0020.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/CM/Sp_S_NNN_C_txt0020_txt0020_0020.jpg,copymove,Sp_S_NNN_C_txt0020_txt0020_0020_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/CM/Sp_S_NNN_C_txt0020_txt0020_0020_gt.png,Au_txt_0020.jpg,Au_txt_0020.jpg
Sp_S_NND_A_nat0054_nat0054_0189.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/CM/Sp_S_NND_A_nat0054_nat0054_0189.jpg,copymove,Sp_S_NND_A_nat0054_nat0054_0189_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/CM/Sp_S_NND_A_nat0054_nat0054_0189_gt.png,Au_nat_0054.jpg,Au_nat_0054.jpg
Sp_S_NNN_R_txt0091_txt0091_0091.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/CM/Sp_S_NNN_R_txt0091_txt0091_0091.jpg,copymove,Sp_S_NNN_R_txt0091_txt0091_0091_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/CM/Sp_S_NNN_R_txt0091_txt0091_0091_gt.png,Au_txt_0091.jpg,Au_txt_0091.jpg
Sp_S_NRN_A_nat0022_nat0022_0248.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/CM/Sp_S_NRN_A_nat0022_nat0022_0248.jpg,copymove,Sp_S_NRN_A_nat0022_nat0022_0248_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/CM/Sp_S_NRN_A_nat0022_nat0022_0248_gt.png,Au_nat_0022.jpg,Au_nat_0022.jpg
Sp_S_NNN_C_txt0098_txt0098_0098.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/CM/Sp_S_NNN_C_txt0098_txt0098_0098.jpg,copymove,Sp_S_NNN_C_txt0098_txt0098_0098_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/CM/Sp_S_NNN_C_txt0098_txt0098_0098_gt.png,Au_txt_0098.jpg,Au_txt_0098.jpg
Sp_S_NNN_R_nat0046_nat0046_0224.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/CM/Sp_S_NNN_R_nat0046_nat0046_0224.jpg,copymove,Sp_S_NNN_R_nat0046_nat0046_0224_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/CM/Sp_S_NNN_R_nat0046_nat0046_0224_gt.png,Au_nat_0046.jpg,Au_nat_0046.jpg
Sp_S_NNN_T_txt0092_txt0092_0092.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/CM/Sp_S_NNN_T_txt0092_txt0092_0092.jpg,copymove,Sp_S_NNN_T_txt0092_txt0092_0092_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/CM/Sp_S_NNN_T_txt0092_txt0092_0092_gt.png,Au_txt_0092.jpg,Au_txt_0092.jpg
Sp_S_NNN_T_txt0051_txt0051_0051.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/CM/Sp_S_NNN_T_txt0051_txt0051_0051.jpg,copymove,Sp_S_NNN_T_txt0051_txt0051_0051_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/CM/Sp_S_NNN_T_txt0051_txt0051_0051_gt.png,Au_txt_0051.jpg,Au_txt_0051.jpg
Sp_S_NNN_A_arc0099_arc0099_0202.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/CM/Sp_S_NNN_A_arc0099_arc0099_0202.jpg,copymove,Sp_S_NNN_A_arc0099_arc0099_0202_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/CM/Sp_S_NNN_A_arc0099_arc0099_0202_gt.png,Au_arc_0099.jpg,Au_arc_0099.jpg
Sp_S_NNN_R_txt0029_txt0029_0029.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/CM/Sp_S_NNN_R_txt0029_txt0029_0029.jpg,copymove,Sp_S_NNN_R_txt0029_txt0029_0029_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/CM/Sp_S_NNN_R_txt0029_txt0029_0029_gt.png,Au_txt_0029.jpg,Au_txt_0029.jpg
Sp_S_NNN_R_txt0066_txt0066_0066.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/CM/Sp_S_NNN_R_txt0066_txt0066_0066.jpg,copymove,Sp_S_NNN_R_txt0066_txt0066_0066_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/CM/Sp_S_NNN_R_txt0066_txt0066_0066_gt.png,Au_txt_0066.jpg,Au_txt_0066.jpg
Sp_S_NNN_C_txt0014_txt0014_0014.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/CM/Sp_S_NNN_C_txt0014_txt0014_0014.jpg,copymove,Sp_S_NNN_C_txt0014_txt0014_0014_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/CM/Sp_S_NNN_C_txt0014_txt0014_0014_gt.png,Au_txt_0014.jpg,Au_txt_0014.jpg
Sp_S_NNN_R_txt0090_txt0090_0090.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/CM/Sp_S_NNN_R_txt0090_txt0090_0090.jpg,copymove,Sp_S_NNN_R_txt0090_txt0090_0090_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/CM/Sp_S_NNN_R_txt0090_txt0090_0090_gt.png,Au_txt_0090.jpg,Au_txt_0090.jpg
Sp_S_NNN_R_ani0048_ani0048_0045.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/CM/Sp_S_NNN_R_ani0048_ani0048_0045.jpg,copymove,Sp_S_NNN_R_ani0048_ani0048_0045_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/CM/Sp_S_NNN_R_ani0048_ani0048_0045_gt.png,Au_ani_0048.jpg,Au_ani_0048.jpg
Sp_S_NNN_R_txt0053_txt0053_0053.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/CM/Sp_S_NNN_R_txt0053_txt0053_0053.jpg,copymove,Sp_S_NNN_R_txt0053_txt0053_0053_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/CM/Sp_S_NNN_R_txt0053_txt0053_0053_gt.png,Au_txt_0053.jpg,Au_txt_0053.jpg
Sp_S_NNN_T_txt0064_txt0064_0064.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/CM/Sp_S_NNN_T_txt0064_txt0064_0064.jpg,copymove,Sp_S_NNN_T_txt0064_txt0064_0064_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/CM/Sp_S_NNN_T_txt0064_txt0064_0064_gt.png,Au_txt_0064.jpg,Au_txt_0064.jpg
Sp_S_NNN_C_txt0021_txt0021_0021.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/CM/Sp_S_NNN_C_txt0021_txt0021_0021.jpg,copymove,Sp_S_NNN_C_txt0021_txt0021_0021_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/CM/Sp_S_NNN_C_txt0021_txt0021_0021_gt.png,Au_txt_0021.jpg,Au_txt_0021.jpg
Sp_S_NNN_T_txt0050_txt0050_0050.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/CM/Sp_S_NNN_T_txt0050_txt0050_0050.jpg,copymove,Sp_S_NNN_T_txt0050_txt0050_0050_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/CM/Sp_S_NNN_T_txt0050_txt0050_0050_gt.png,Au_txt_0050.jpg,Au_txt_0050.jpg
Sp_S_NNN_R_txt0067_txt0067_0067.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/CM/Sp_S_NNN_R_txt0067_txt0067_0067.jpg,copymove,Sp_S_NNN_R_txt0067_txt0067_0067_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/CM/Sp_S_NNN_R_txt0067_txt0067_0067_gt.png,Au_txt_0067.jpg,Au_txt_0067.jpg
Sp_S_NNN_R_txt0028_txt0028_0028.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/CM/Sp_S_NNN_R_txt0028_txt0028_0028.jpg,copymove,Sp_S_NNN_R_txt0028_txt0028_0028_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/CM/Sp_S_NNN_R_txt0028_txt0028_0028_gt.png,Au_txt_0028.jpg,Au_txt_0028.jpg
Sp_S_NNN_C_txt0015_txt0015_0015.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/CM/Sp_S_NNN_C_txt0015_txt0015_0015.jpg,copymove,Sp_S_NNN_C_txt0015_txt0015_0015_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/CM/Sp_S_NNN_C_txt0015_txt0015_0015_gt.png,Au_txt_0015.jpg,Au_txt_0015.jpg
Sp_S_NNN_C_txt0099_txt0099_0099.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/CM/Sp_S_NNN_C_txt0099_txt0099_0099.jpg,copymove,Sp_S_NNN_C_txt0099_txt0099_0099_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/CM/Sp_S_NNN_C_txt0099_txt0099_0099_gt.png,Au_txt_0099.jpg,Au_txt_0099.jpg
Sp_S_NNN_T_txt0093_txt0093_0093.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/CM/Sp_S_NNN_T_txt0093_txt0093_0093.jpg,copymove,Sp_S_NNN_T_txt0093_txt0093_0093_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/CM/Sp_S_NNN_T_txt0093_txt0093_0093_gt.png,Au_txt_0093.jpg,Au_txt_0093.jpg
Sp_S_NNN_A_ani0032_ani0032_0198.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/CM/Sp_S_NNN_A_ani0032_ani0032_0198.jpg,copymove,Sp_S_NNN_A_ani0032_ani0032_0198_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/CM/Sp_S_NNN_A_ani0032_ani0032_0198_gt.png,Au_ani_0032.jpg,Au_ani_0032.jpg
Sp_S_NNN_C_txt0032_txt0032_0032.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/CM/Sp_S_NNN_C_txt0032_txt0032_0032.jpg,copymove,Sp_S_NNN_C_txt0032_txt0032_0032_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/CM/Sp_S_NNN_C_txt0032_txt0032_0032_gt.png,Au_txt_0032.jpg,Au_txt_0032.jpg
Sp_S_NNN_A_sec0021_sec0021_0215.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/CM/Sp_S_NNN_A_sec0021_sec0021_0215.jpg,copymove,Sp_S_NNN_A_sec0021_sec0021_0215_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/CM/Sp_S_NNN_A_sec0021_sec0021_0215_gt.png,Au_sec_0021.jpg,Au_sec_0021.jpg
Sp_S_NNN_T_txt0038_txt0038_0038.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/CM/Sp_S_NNN_T_txt0038_txt0038_0038.jpg,copymove,Sp_S_NNN_T_txt0038_txt0038_0038_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/CM/Sp_S_NNN_T_txt0038_txt0038_0038_gt.png,Au_txt_0038.jpg,Au_txt_0038.jpg
Sp_S_NNN_T_txt0077_txt0077_0077.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/CM/Sp_S_NNN_T_txt0077_txt0077_0077.jpg,copymove,Sp_S_NNN_T_txt0077_txt0077_0077_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/CM/Sp_S_NNN_T_txt0077_txt0077_0077_gt.png,Au_txt_0077.jpg,Au_txt_0077.jpg
Sp_S_NNN_R_txt0040_txt0040_0040.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/CM/Sp_S_NNN_R_txt0040_txt0040_0040.jpg,copymove,Sp_S_NNN_R_txt0040_txt0040_0040_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/CM/Sp_S_NNN_R_txt0040_txt0040_0040_gt.png,Au_txt_0040.jpg,Au_txt_0040.jpg
Sp_S_NNN_R_ani0096_ani0096_0050.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/CM/Sp_S_NNN_R_ani0096_ani0096_0050.jpg,copymove,Sp_S_NNN_R_ani0096_ani0096_0050_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/CM/Sp_S_NNN_R_ani0096_ani0096_0050_gt.png,Au_ani_0096.jpg,Au_ani_0096.jpg
Sp_S_NNN_R_txt0083_txt0083_0083.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/CM/Sp_S_NNN_R_txt0083_txt0083_0083.jpg,copymove,Sp_S_NNN_R_txt0083_txt0083_0083_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/CM/Sp_S_NNN_R_txt0083_txt0083_0083_gt.png,Au_txt_0083.jpg,Au_txt_0083.jpg
Sp_S_NNN_A_arc0062_arc0062_0022.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/CM/Sp_S_NNN_A_arc0062_arc0062_0022.jpg,copymove,Sp_S_NNN_A_arc0062_arc0062_0022_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/CM/Sp_S_NNN_A_arc0062_arc0062_0022_gt.png,Au_arc_0062.jpg,Au_arc_0062.jpg
Sp_S_NRN_R_art0056_art0056_0086.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/CM/Sp_S_NRN_R_art0056_art0056_0086.jpg,copymove,Sp_S_NRN_R_art0056_art0056_0086_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/CM/Sp_S_NRN_R_art0056_art0056_0086_gt.png,Au_art_0056.jpg,Au_art_0056.jpg
Sp_S_NNN_T_txt0080_txt0080_0080.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/CM/Sp_S_NNN_T_txt0080_txt0080_0080.jpg,copymove,Sp_S_NNN_T_txt0080_txt0080_0080_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/CM/Sp_S_NNN_T_txt0080_txt0080_0080_gt.png,Au_txt_0080.jpg,Au_txt_0080.jpg
Sp_S_NNN_A_nat0019_nat0019_0030.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/CM/Sp_S_NNN_A_nat0019_nat0019_0030.jpg,copymove,Sp_S_NNN_A_nat0019_nat0019_0030_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/CM/Sp_S_NNN_A_nat0019_nat0019_0030_gt.png,Au_nat_0019.jpg,Au_nat_0019.jpg
